filename,gt_x,gt_y,pred_x,pred_y,error_px
plant_pt_000432_r2_c3_left_1.png,87.92523193359375,104.57943725585938,223.0,223.0,179.63469221960548
plant_pt_000528_r1_c2_left_7.png,122.19999694824219,129.60000610351562,0.0,0.0,178.1263619910924
plant_pt_000205_r2_c1_left_0.png,134.46961975097656,116.33148956298828,0.0,0.0,177.806338750664
plant_pt_000604_r2_c3_left_1.png,128.3076934814453,123.07691955566406,0.0,0.0,177.79424156546781
plant_pt_000268_r3_c2_left_1.png,109.6827621459961,135.7724151611328,223.0,0.0,176.84723665793567
plant_pt_000441_r1_c3_left_2.png,132.60800170898438,116.72799682617188,0.0,0.0,176.6643918855772
plant_pt_000379_r1_c1_left_1.png,102.46808624267578,127.93617248535156,223.0,0.0,175.77146089227531
plant_pt_000072_r2_c2_left_1.png,109.17646789550781,133.64706420898438,223.0,0.0,175.54866627924793
plant_pt_000609_r3_c3_left_3.png,116.6744155883789,83.34883880615234,223.0,223.0,175.52087261423577
plant_pt_000606_r2_c1_left_4.png,94.2598876953125,103.77400970458984,223.0,223.0,175.4675277028339
plant_pt_000479_r1_c1_left_1.png,89.80000305175781,113.5999984741211,223.0,0.0,175.0634137686457
plant_pt_000310_r1_c4_left_1.png,113.13130950927734,136.13131713867188,223.0,0.0,174.93674472807555
plant_pt_000537_r3_c3_left_0.png,111.1408462524414,134.08450317382812,223.0,0.0,174.61707897136603
plant_pt_000385_r2_c2_left_2.png,91.44953918457031,108.4220199584961,223.0,223.0,174.4523925062169
plant_pt_000480_r1_c2_left_2.png,103.32075500488281,126.79244995117188,223.0,0.0,174.35437203357336
plant_pt_000406_r1_c4_left_1.png,100.92308044433594,124.07691955566406,223.0,0.0,174.0627939986682
plant_pt_000344_r1_c2_left_2.png,102.0,98.0,223.0,223.0,173.97126199461795
plant_pt_000203_r2_c3_left_0.png,141.9174346923828,99.66972351074219,0.0,0.0,173.42033345134166
plant_pt_000484_r2_c3_left_1.png,95.75862121582031,117.79310607910156,223.0,0.0,173.3943030052071
plant_pt_000372_r2_c3_left_4.png,155.46377563476562,76.28985595703125,0.0,0.0,173.17369216067814
plant_pt_000559_r3_c1_left_0.png,119.06306457519531,84.70270538330078,223.0,223.0,173.00008162945508
plant_pt_000608_r3_c2_left_0.png,81.94466400146484,152.2845916748047,0.0,0.0,172.93213934915326
plant_pt_000086_r3_c1_left_0.png,86.49504852294922,105.58415985107422,223.0,0.0,172.5735106822863
plant_pt_000520_r2_c3_left_7.png,89.0760269165039,114.79531860351562,223.0,223.0,172.17399235245628
plant_pt_000406_r1_c4_left_3.png,135.0,147.6923065185547,223.0,0.0,171.92154432987948
plant_pt_000514_r3_c4_left_3.png,102.0759506225586,122.0759506225586,223.0,0.0,171.82887835937024
plant_pt_000322_r1_c4_left_10.png,102.11764526367188,121.88235473632812,223.0,0.0,171.66202865710167
plant_pt_000019_r1_c2_left_1.png,123.5862045288086,139.72413635253906,223.0,0.0,171.4815937920184
plant_pt_000454_r3_c3_left_2.png,106.55555725097656,124.44444274902344,223.0,0.0,170.4280715675841
plant_pt_000050_r3_c1_left_1.png,88.96295928955078,118.22222137451172,223.0,223.0,170.13027707056276
plant_pt_000039_r3_c2_left_0.png,104.0,121.0,223.0,0.0,169.7115199389835
plant_pt_000521_r2_c2_left_0.png,120.17561340332031,88.50731658935547,223.0,223.0,169.29600222680776
plant_pt_000031_r1_c2_left_1.png,130.5043487548828,141.5565185546875,223.0,0.0,169.09669850290376
plant_pt_000383_r2_c4_left_2.png,121.19424438476562,117.64028930664062,0.0,0.0,168.90021474274212
plant_pt_000276_r2_c3_left_5.png,108.6467056274414,98.8922119140625,223.0,223.0,168.75846348388282
plant_pt_000413_r3_c3_left_0.png,125.76000213623047,85.12000274658203,223.0,223.0,168.72021463697956
plant_pt_000629_r2_c2_left_3.png,129.9199981689453,107.5199966430664,0.0,0.0,168.64090726257305
plant_pt_000386_r2_c1_left_9.png,104.8971939086914,119.32710266113281,223.0,0.0,167.89053051361105
plant_pt_000626_r1_c4_left_0.png,113.11267852783203,96.22534942626953,223.0,223.0,167.77078246351195
plant_pt_000532_r2_c3_left_3.png,136.7787628173828,143.7787628173828,223.0,0.0,167.64973718618933
plant_pt_000367_r1_c1_left_3.png,104.2513656616211,105.26776123046875,223.0,223.0,167.21877347629345
plant_pt_000275_r2_c4_left_4.png,116.81818389892578,119.2727279663086,0.0,0.0,166.95050681554787
plant_pt_000309_r1_c3_left_0.png,125.30268096923828,110.27203369140625,0.0,0.0,166.91519784764162
plant_pt_000417_r1_c3_left_0.png,115.39393615722656,119.69696807861328,0.0,0.0,166.26221660097838
plant_pt_000522_r2_c1_left_2.png,97.88235473632812,113.5882339477539,223.0,223.0,166.20878348329688
plant_pt_000587_r1_c1_left_1.png,115.06849670410156,119.93150329589844,0.0,0.0,166.20566902652848
plant_pt_000509_r2_c2_left_1.png,88.008544921875,126.35897064208984,223.0,223.0,166.01861793023664
plant_pt_000016_r1_c4_left_0.png,103.46188354492188,129.45291137695312,0.0,0.0,165.71788560874248
plant_pt_000346_r1_c4_left_1.png,99.10302734375,112.96363830566406,223.0,223.0,165.70594656894568
plant_pt_000643_r3_c1_left_3.png,126.6451644897461,106.58064270019531,0.0,0.0,165.52471442966316
plant_pt_000609_r3_c3_left_0.png,101.33333587646484,130.3333282470703,0.0,0.0,165.09155463502975
plant_pt_000472_r2_c3_left_2.png,138.76922607421875,81.84615325927734,223.0,223.0,164.37527711258616
plant_pt_000129_r1_c4_left_0.png,119.22175598144531,95.59832763671875,223.0,223.0,164.32014499913132
plant_pt_000500_r3_c2_left_4.png,79.05882263183594,143.88235473632812,223.0,223.0,164.25183205736698
plant_pt_000376_r3_c2_left_9.png,104.45454406738281,113.45454406738281,223.0,0.0,164.08826494240773
plant_pt_000593_r2_c2_left_5.png,128.42666625976562,101.65333557128906,0.0,0.0,163.78891671711588
plant_pt_000483_r2_c4_left_3.png,112.88188934326172,118.66141510009766,0.0,0.0,163.77683711459954
plant_pt_000024_r2_c2_left_1.png,122.98039245605469,93.45098114013672,223.0,223.0,163.6669489567092
plant_pt_000337_r2_c2_left_4.png,109.17646789550781,121.5882339477539,0.0,0.0,163.41113724796296
plant_pt_000219_r3_c1_left_2.png,106.53658294677734,114.26829528808594,223.0,0.0,163.15934180964962
plant_pt_000480_r1_c2_left_0.png,100.8108139038086,107.45945739746094,223.0,0.0,162.71979653074305
plant_pt_000532_r2_c3_left_0.png,110.30769348144531,119.53845977783203,0.0,0.0,162.6567877687644
plant_pt_000245_r3_c3_left_0.png,109.81818389892578,116.62809753417969,223.0,0.0,162.51841935725167
plant_pt_000589_r1_c3_left_0.png,121.18032836914062,126.50819396972656,223.0,0.0,162.3932531618786
plant_pt_000272_r1_c2_left_1.png,113.25843048095703,103.34831237792969,223.0,223.0,162.35682440634406
plant_pt_000308_r1_c2_left_0.png,114.55931854248047,114.84745788574219,0.0,0.0,162.21521521649822
plant_pt_000257_r3_c3_left_0.png,119.65217590332031,109.52173614501953,0.0,0.0,162.2086738945189
plant_pt_000613_r1_c3_left_3.png,122.91358184814453,127.20987701416016,223.0,0.0,161.86304058810282
plant_pt_000378_r3_c4_left_0.png,113.45454406738281,104.7272720336914,223.0,223.0,161.20994105847632
plant_pt_000549_r3_c3_left_0.png,108.66666412353516,119.0,0.0,0.0,161.15037664162378
plant_pt_000439_r1_c1_left_3.png,95.19999694824219,98.0,223.0,0.0,161.0491874553526
plant_pt_000040_r3_c3_left_1.png,115.32673645019531,119.67326354980469,223.0,0.0,160.98205394430371
plant_pt_000524_r3_c2_left_6.png,105.55999755859375,109.76000213623047,223.0,0.0,160.74642217599379
plant_pt_000365_r3_c3_left_4.png,120.96629333496094,99.41573333740234,223.0,223.0,160.26212360485957
plant_pt_000563_r1_c1_left_1.png,98.0,100.0,223.0,0.0,160.0781059358212
plant_pt_000524_r3_c2_left_2.png,99.71612548828125,124.9483871459961,0.0,0.0,159.8605802966459
plant_pt_000527_r1_c1_left_5.png,104.15254211425781,116.42938232421875,223.0,223.0,159.63087044084173
plant_pt_000479_r1_c1_left_0.png,114.0,106.66666412353516,223.0,223.0,159.41908617272395
plant_pt_000531_r2_c4_left_3.png,123.38983154296875,99.4237289428711,223.0,223.0,158.72391259171738
plant_pt_000481_r1_c3_left_3.png,108.49504852294922,113.1089096069336,223.0,223.0,158.70549978037573
plant_pt_000389_r3_c3_left_7.png,113.75,108.0,223.0,223.0,158.6208135775378
plant_pt_000305_r3_c3_left_0.png,107.5999984741211,115.19999694824219,223.0,223.0,157.91770328285506
plant_pt_000583_r3_c1_left_0.png,107.59542083740234,107.72518920898438,223.0,0.0,157.8699885405955
plant_pt_000336_r2_c3_left_2.png,128.29090881347656,96.70909118652344,223.0,223.0,157.85818193020933
plant_pt_000342_r3_c4_left_0.png,120.14545440673828,104.70909118652344,223.0,223.0,156.75393665587663
plant_pt_000373_r2_c2_left_3.png,106.66666412353516,114.22222137451172,0.0,0.0,156.28337432680107
plant_pt_000242_r2_c1_left_6.png,106.05882263183594,103.52941131591797,223.0,0.0,156.18443575360808
plant_pt_000212_r1_c2_left_0.png,109.14399719238281,116.4800033569336,223.0,223.0,155.9156793275359
plant_pt_000176_r1_c3_left_0.png,108.35348510742188,117.35348510742188,223.0,223.0,155.90063978689076
plant_pt_000252_r2_c3_left_0.png,110.7248306274414,109.74496459960938,0.0,0.0,155.89722695559757
plant_pt_000507_r2_c4_left_3.png,142.17178344726562,133.3006134033203,223.0,0.0,155.8918026221943
plant_pt_000272_r1_c2_left_3.png,115.0,112.0,223.0,0.0,155.58920271021378
plant_pt_000050_r3_c1_left_2.png,116.73239135742188,102.76056671142578,0.0,0.0,155.51908327557646
plant_pt_000277_r2_c2_left_3.png,103.39073181152344,115.70861053466797,0.0,0.0,155.1712794829824
plant_pt_000529_r1_c3_left_1.png,120.89473724365234,115.92982482910156,223.0,0.0,154.4836851173902
plant_pt_000237_r1_c3_left_0.png,107.52941131591797,110.35294342041016,0.0,0.0,154.07902653994188
plant_pt_000023_r2_c3_left_0.png,115.9669418334961,112.92562103271484,223.0,223.0,153.53320307186885
plant_pt_000370_r1_c4_left_2.png,114.60465240478516,114.3720932006836,223.0,223.0,153.45870296561358
plant_pt_000579_r2_c4_left_2.png,117.29293060302734,110.86869049072266,223.0,0.0,153.18567508623008
plant_pt_000573_r3_c3_left_0.png,116.86206817626953,98.48275756835938,0.0,0.0,152.8253791642714
plant_pt_000228_r2_c3_left_0.png,99.94117736816406,115.29412078857422,0.0,0.0,152.58103821296135
plant_pt_000517_r1_c3_left_0.png,121.0810775756836,109.97297668457031,223.0,223.0,152.1925581218757
plant_pt_000302_r2_c1_left_2.png,114.93693542480469,106.9549560546875,223.0,0.0,152.0427194904214
plant_pt_000605_r2_c2_left_2.png,116.27481079101562,115.72518920898438,223.0,223.0,151.32135025151513
plant_pt_000367_r1_c1_left_1.png,109.16895294189453,104.32876586914062,0.0,0.0,151.00447567607904
plant_pt_000380_r1_c2_left_3.png,97.91616821289062,114.94011688232422,0.0,0.0,150.9927364690681
plant_pt_000324_r2_c3_left_4.png,126.3255844116211,107.16278839111328,223.0,223.0,150.8781038543254
plant_pt_000345_r1_c3_left_1.png,126.28681945800781,107.6589126586914,223.0,223.0,150.52244257792043
plant_pt_000513_r3_c3_left_2.png,120.73758697509766,110.19857788085938,223.0,0.0,150.33737953230244
plant_pt_000488_r3_c2_left_3.png,109.58273315429688,101.91366577148438,0.0,0.0,149.64882450773766
plant_pt_000310_r1_c4_left_4.png,126.25454711914062,113.81818389892578,223.0,0.0,149.37958909828433
plant_pt_000236_r1_c2_left_8.png,101.23931884765625,109.12820434570312,0.0,0.0,148.85685964864012
plant_pt_000346_r1_c4_left_2.png,127.34246826171875,109.19178009033203,223.0,223.0,148.6696818361687
plant_pt_000216_r2_c3_left_2.png,121.5999984741211,114.4000015258789,223.0,223.0,148.57967552134224
plant_pt_000519_r2_c4_left_0.png,89.26937103271484,118.14759826660156,0.0,0.0,148.08063877746739
plant_pt_000052_r3_c3_left_0.png,116.14814758300781,120.49382781982422,223.0,223.0,148.0703673932584
plant_pt_000531_r2_c4_left_1.png,109.875,98.875,0.0,0.0,147.8133324500872
plant_pt_000384_r2_c3_left_4.png,106.21538543701172,101.66153717041016,0.0,0.0,147.02644742828974
plant_pt_000036_r2_c2_left_0.png,128.29090881347656,110.9272689819336,223.0,223.0,146.7314178736956
plant_pt_000323_r2_c4_left_1.png,104.53333282470703,102.66666412353516,0.0,0.0,146.51846843895058
plant_pt_000633_r3_c3_left_1.png,119.0,102.85713958740234,223.0,0.0,146.27231851619214
plant_pt_000310_r1_c4_left_5.png,102.9885025024414,103.4137954711914,0.0,0.0,145.94877437461676
plant_pt_000270_r3_c4_left_5.png,119.47933959960938,120.33058166503906,223.0,223.0,145.79964537327317
plant_pt_000591_r2_c4_left_4.png,121.9802017211914,79.62376403808594,0.0,0.0,145.66781872306365
plant_pt_000641_r2_c2_left_0.png,100.35294342041016,105.4117660522461,0.0,0.0,145.54158744288006
plant_pt_000351_r3_c1_left_2.png,136.19424438476562,106.35971069335938,223.0,223.0,145.39668599204253
plant_pt_000252_r2_c3_left_3.png,138.54794311523438,42.95890426635742,0.0,0.0,145.0551619116958
plant_pt_000348_r2_c3_left_3.png,103.11111450195312,100.74073791503906,0.0,0.0,144.1547717195011
plant_pt_000528_r1_c2_left_0.png,86.99028778076172,114.9126205444336,0.0,0.0,144.12571085191124
plant_pt_000447_r1_c4_left_3.png,160.0,129.46665954589844,223.0,0.0,143.98130411262977
plant_pt_000222_r3_c4_left_0.png,127.53284454345703,115.37226104736328,223.0,223.0,143.8669800997458
plant_pt_000610_r3_c4_left_2.png,110.13043212890625,134.72463989257812,223.0,223.0,143.29019001139767
plant_pt_000070_r2_c4_left_0.png,127.23200225830078,117.14399719238281,223.0,223.0,142.74803929252536
plant_pt_000287_r2_c4_left_3.png,136.0,110.0,223.0,223.0,142.61135999632006
plant_pt_000359_r2_c4_left_0.png,114.533935546875,84.7330322265625,0.0,0.0,142.4700289259583
plant_pt_000381_r1_c3_left_11.png,103.16504669189453,97.86407470703125,0.0,0.0,142.19846685954167
plant_pt_000290_r2_c1_left_0.png,97.86407470703125,103.03883361816406,0.0,0.0,142.10692576948912
plant_pt_000259_r1_c1_left_0.png,115.48648834228516,130.1621551513672,223.0,223.0,142.04935981943882
plant_pt_000287_r2_c4_left_6.png,146.61817932128906,103.23636627197266,223.0,223.0,142.04756419571524
plant_pt_000571_r3_c1_left_0.png,102.5273666381836,124.90049743652344,0.0,223.0,141.89916600516744
plant_pt_000468_r1_c2_left_2.png,91.3519515991211,107.36871337890625,0.0,0.0,140.97240749029535
plant_pt_000517_r1_c3_left_1.png,133.41175842285156,114.70587921142578,223.0,223.0,140.54774856345372
plant_pt_000138_r1_c1_left_1.png,72.64088439941406,118.80663299560547,0.0,0.0,139.25413505559368
plant_pt_000120_r2_c2_left_1.png,129.01739501953125,101.28695678710938,223.0,0.0,138.17299900526365
plant_pt_000213_r1_c3_left_1.png,109.12820434570312,82.32820892333984,0.0,0.0,136.70003280263919
plant_pt_000456_r1_c2_left_3.png,131.60000610351562,122.0,223.0,223.0,136.2165881391741
plant_pt_000144_r2_c2_left_0.png,151.4545440673828,107.36363983154297,223.0,223.0,135.97985166051325
plant_pt_000322_r1_c4_left_0.png,98.37837982177734,91.29729461669922,0.0,0.0,134.21438678728248
plant_pt_000379_r1_c1_left_2.png,80.5393295288086,106.31460571289062,0.0,0.0,133.37683077970257
plant_pt_000388_r3_c2_left_1.png,119.32710266113281,139.42056274414062,223.0,223.0,133.1675334856114
plant_pt_000055_r1_c2_left_0.png,128.95172119140625,131.3103485107422,223.0,223.0,131.347139051753
plant_pt_000282_r3_c4_left_5.png,117.50819396972656,145.50819396972656,223.0,223.0,130.8950004444874
plant_pt_000506_r1_c4_left_3.png,129.61798095703125,132.61798095703125,223.0,223.0,129.95811189312096
plant_pt_000510_r2_c1_left_3.png,135.18182373046875,127.2727279663086,223.0,223.0,129.9066691679793
plant_pt_000277_r2_c2_left_4.png,95.0,88.19999694824219,0.0,0.0,129.63116701499655
plant_pt_000395_r2_c4_left_1.png,142.18182373046875,122.18181610107422,223.0,223.0,129.21255287397832
plant_pt_000369_r1_c3_left_3.png,147.0370330810547,118.91358184814453,223.0,223.0,128.85788600940063
plant_pt_000056_r1_c3_left_0.png,144.27272033691406,122.18181610107422,223.0,223.0,127.91517020208104
plant_pt_000049_r2_c1_left_0.png,69.39130401611328,107.13043212890625,0.0,0.0,127.64044249838234
plant_pt_000275_r2_c4_left_0.png,150.81187438964844,103.3663330078125,223.0,0.0,126.07824665110903
plant_pt_000144_r2_c2_left_1.png,108.38461303710938,59.52447509765625,0.0,0.0,123.65430634982123
plant_pt_000400_r3_c2_left_0.png,76.63157653808594,90.55789184570312,0.0,0.0,118.63022506195708
plant_pt_000443_r2_c4_left_1.png,152.41236877441406,93.75257873535156,223.0,0.0,117.35484524112164
plant_pt_000448_r2_c4_left_2.png,159.0399932861328,92.12000274658203,223.0,0.0,112.14712374763883
plant_pt_000378_r3_c4_left_2.png,162.31884765625,129.85507202148438,223.0,223.0,111.16735068305019
plant_pt_000151_r1_c2_left_0.png,147.8095245361328,94.04762268066406,111.0,112.0,40.95398573999814
plant_pt_000138_r1_c1_left_2.png,141.96116638183594,91.33980560302734,113.0,104.0,31.60743077767508
plant_pt_000417_r1_c3_left_4.png,92.72972869873047,121.0810775756836,112.0,104.0,25.75085565900778
plant_pt_000245_r3_c3_left_1.png,118.68656921386719,152.64178466796875,121.0,127.0,25.74593332859977
plant_pt_000633_r3_c3_left_0.png,119.46666717529297,140.46665954589844,112.0,119.0,22.728145343738674
plant_pt_000237_r1_c3_left_2.png,138.23077392578125,113.72307586669922,118.0,113.0,20.243691667901714
plant_pt_000065_r3_c4_left_3.png,123.64356231689453,126.48514556884766,110.0,112.0,19.89890034262425
plant_pt_000335_r2_c4_left_4.png,123.70149230957031,93.82089233398438,117.0,112.0,19.37498270212952
plant_pt_000335_r2_c4_left_5.png,70.7368392944336,127.8245620727539,82.0,113.0,18.61790615854395
plant_pt_000309_r1_c3_left_1.png,127.47967529296875,127.0162582397461,117.0,112.0,18.311515660064902
plant_pt_000139_r1_c2_left_1.png,111.18247985839844,93.19708251953125,105.0,110.0,17.90421997895872
plant_pt_000358_r1_c4_left_2.png,129.3157958984375,111.15789794921875,113.0,104.0,17.81686557312761
plant_pt_000559_r3_c1_left_1.png,82.64077758789062,121.78640747070312,97.0,112.0,17.377026197340502
plant_pt_000204_r2_c2_left_1.png,129.64102172851562,112.0,113.0,110.0,16.760775762742284
plant_pt_000303_r3_c1_left_0.png,98.03871154785156,114.16773986816406,114.0,110.0,16.49644763763918
plant_pt_000445_r1_c2_left_0.png,95.75572204589844,125.01526641845703,111.0,119.0,16.388149389937958
plant_pt_000637_r1_c3_left_5.png,92.4800033569336,120.31999969482422,105.0,110.0,16.22506424158518
plant_pt_000007_r2_c2_left_0.png,105.05882263183594,128.0,111.0,113.0,16.133740685903714
plant_pt_000332_r1_c2_left_3.png,105.14117431640625,92.23529052734375,120.0,95.0,15.113845280524096
plant_pt_000224_r1_c2_left_1.png,100.55999755859375,125.44000244140625,105.0,111.0,15.107193392139783
plant_pt_000644_r3_c2_left_0.png,129.95419311523438,120.98473358154297,115.0,119.0,15.085325953304011
plant_pt_000286_r1_c4_left_7.png,122.2988510131836,99.68965148925781,112.0,110.0,14.572907005972294
plant_pt_000465_r3_c3_left_2.png,97.77777862548828,103.22222137451172,112.0,103.0,14.223957366531575
plant_pt_000306_r3_c4_left_0.png,85.98347473144531,116.62809753417969,73.0,111.0,14.150833825478921
plant_pt_000264_r2_c3_left_5.png,102.50847625732422,113.71186065673828,113.0,105.0,13.637029975238523
plant_pt_000293_r3_c3_left_7.png,130.36065673828125,118.67213439941406,118.0,113.0,13.599961163423739
plant_pt_000466_r3_c4_left_5.png,108.8450698852539,84.32394409179688,102.0,96.0,13.534595055098436
plant_pt_000483_r2_c4_left_1.png,109.76470947265625,124.23529052734375,109.0,111.0,13.257363837534422
plant_pt_000242_r2_c1_left_2.png,99.0,92.75,106.0,104.0,13.25
plant_pt_000565_r1_c3_left_0.png,85.67017364501953,133.53683471679688,97.0,127.0,13.080335368358522
plant_pt_000420_r2_c3_left_3.png,113.0,124.67924499511719,110.0,112.0,13.029322839127298
plant_pt_000325_r2_c2_left_2.png,111.4000015258789,128.8000030517578,103.0,119.0,12.907365550306166
plant_pt_000552_r1_c2_left_1.png,102.48031616210938,102.29920959472656,112.0,111.0,12.896826510808552
plant_pt_000169_r2_c1_left_1.png,124.44444274902344,117.89898681640625,114.0,111.0,12.517284187497522
plant_pt_000377_r3_c3_left_5.png,104.43243408203125,123.59459686279297,111.0,113.0,12.465087435391993
plant_pt_000618_r2_c1_left_0.png,96.57664489746094,112.81752014160156,109.0,112.0,12.450224543585854
plant_pt_000329_r3_c3_left_1.png,122.22222137451172,117.33333587646484,111.0,112.0,12.425084472539199
plant_pt_000128_r1_c3_left_0.png,125.44000244140625,106.44000244140625,114.0,111.0,12.315325151767691
plant_pt_000628_r2_c3_left_3.png,125.0450439453125,110.9909896850586,115.0,104.0,12.23833504361827
plant_pt_000644_r3_c2_left_1.png,101.1975326538086,116.14814758300781,113.0,118.0,11.946865397761632
plant_pt_000453_r3_c2_left_2.png,107.55555725097656,121.33333587646484,115.0,112.0,11.938630006260912
plant_pt_000068_r1_c3_left_1.png,120.23477935791016,118.81739044189453,110.0,113.0,11.772541784107188
plant_pt_000645_r3_c3_left_2.png,100.32203674316406,121.49152374267578,105.0,111.0,11.487184627898896
plant_pt_000506_r1_c4_left_1.png,106.49180603027344,118.31147766113281,114.0,127.0,11.483178876950078
plant_pt_000169_r2_c1_left_3.png,122.46666717529297,113.49333190917969,112.0,118.0,11.395664923082519
plant_pt_000465_r3_c3_left_3.png,105.77777862548828,121.22222137451172,105.0,110.0,11.249141841439023
plant_pt_000372_r2_c3_left_6.png,102.84276580810547,111.47798919677734,114.0,112.0,11.169439112661905
plant_pt_000241_r2_c2_left_4.png,112.0,118.66666412353516,105.0,110.0,11.140514666305656
plant_pt_000491_r1_c1_left_2.png,102.53520965576172,121.80281829833984,105.0,111.0,11.080436572084894
plant_pt_000417_r1_c3_left_1.png,119.75572204589844,119.69465637207031,111.0,113.0,11.021846146863671
plant_pt_000508_r2_c3_left_0.png,125.57575988769531,117.51515197753906,120.0,127.0,11.002337948564078
plant_pt_000325_r2_c2_left_0.png,116.4800033569336,120.02666473388672,109.0,112.0,10.971681592625561
plant_pt_000357_r1_c3_left_3.png,108.5999984741211,108.80000305175781,119.0,112.0,10.881176967913117
plant_pt_000525_r3_c3_left_7.png,108.31925201416016,123.49295806884766,111.0,113.0,10.829985170727591
plant_pt_000366_r3_c4_left_5.png,123.4871826171875,107.38461303710938,113.0,110.0,10.808387863687068
plant_pt_000066_r1_c1_left_0.png,114.38298034667969,128.56028747558594,113.0,118.0,10.650460375322725
plant_pt_000612_r1_c2_left_0.png,112.03030395507812,115.39393615722656,111.0,105.0,10.444876020343722
plant_pt_000593_r2_c2_left_1.png,103.04000091552734,109.76000213623047,109.0,118.0,10.169520828526846
plant_pt_000272_r1_c2_left_4.png,113.0,101.81818389892578,109.0,111.0,10.01527567837979
plant_pt_000390_r3_c4_left_0.png,114.16161346435547,121.05050659179688,110.0,112.0,9.961460545264606
plant_pt_000594_r2_c1_left_0.png,102.76056671142578,113.57746124267578,112.0,110.0,9.907843177849594
plant_pt_000324_r2_c3_left_2.png,118.68800354003906,118.27200317382812,112.0,111.0,9.87984926563869
plant_pt_000085_r2_c1_left_0.png,121.3854751586914,114.99441528320312,112.0,112.0,9.851581946200007
plant_pt_000280_r3_c2_left_2.png,107.7735824584961,134.132080078125,112.0,143.0,9.823574144674607
plant_pt_000043_r1_c2_left_3.png,123.0990982055664,107.68468475341797,114.0,111.0,9.68426059845361
plant_pt_000473_r2_c2_left_1.png,110.25,120.25,112.0,111.0,9.414085191881366
plant_pt_000225_r1_c3_left_0.png,110.19355010986328,117.0,118.0,112.0,9.270418538945023
plant_pt_000311_r2_c4_left_3.png,112.54666900634766,119.46666717529297,109.0,111.0,9.179505111811338
plant_pt_000565_r1_c3_left_1.png,113.86666870117188,102.80000305175781,105.0,104.0,8.947502809842057
plant_pt_000605_r2_c2_left_0.png,108.45454406738281,104.36363983154297,113.0,112.0,8.886797300364282
plant_pt_000389_r3_c3_left_1.png,99.93069458007812,116.4356460571289,106.0,110.0,8.84612957473108
plant_pt_000236_r1_c2_left_0.png,128.24427795410156,107.01526641845703,120.0,110.0,8.76793895606461
plant_pt_000452_r3_c1_left_0.png,113.35433197021484,119.93700408935547,117.0,112.0,8.734238907760826
plant_pt_000264_r2_c3_left_0.png,116.90697479248047,115.90697479248047,110.0,111.0,8.472585343211325
plant_pt_000548_r3_c2_left_0.png,114.51063537597656,119.14893341064453,110.0,112.0,8.452992393516089
